128761,32,512,512,785.04
132877,32,512,512,925.726
142349,32,512,512,991.923
122501,32,512,512,853.065
657561,128,512,512,3777.86
587093,32,2048,512,1052.85
158760,32,512,512,1106.78
161312,32,512,512,1125.87
154701,32,512,512,1135.65
163812,32,512,512,1201.55
138452,32,512,512,1015.97
140197,32,512,512,1027.25
139415,32,512,512,1023.4
130440,32,512,512,954.804
615379,128,512,512,3718.96
552458,32,2048,512,1043.49
122396,32,512,512,898.354
163814,32,512,512,1202.68
119017,32,512,512,873.701
156550,32,512,512,1149.54
130692,32,512,512,959.951
144385,32,512,512,1060.32
131820,32,512,512,967.208
133155,32,512,512,977.004
629035,128,512,512,3802.3
550086,32,2048,512,1039.18
129969,32,512,512,954.551
164324,32,512,512,1205.88
131426,32,512,512,996.446
157607,32,512,512,1191.59
132401,32,512,512,1002.46
158040,32,512,512,1198.64
136023,32,512,512,1031.25
146596,32,512,512,1109.82
640824,128,512,512,3989.9
560424,32,2048,512,1093.2
133334,32,512,512,1011.06
165516,32,512,512,1254.99
134172,32,512,512,1018.2
161231,32,512,512,1221.17
128782,32,512,512,973.429
171580,32,512,512,1300.7
135490,32,512,512,1027.08
157572,32,512,512,1191.88
655737,128,512,512,4081.33
588044,32,2048,512,1147.41
125661,32,512,512,952.995
154825,32,512,512,1173.75
127452,32,512,512,966.016
153730,32,512,512,1165.62
129316,32,512,512,981.302
176891,32,512,512,1340.78
141501,32,512,512,1073.35
161782,32,512,512,1226.1
673253,128,512,512,4185.12
611291,32,2048,512,1192.37
102691,32,512,512,776.943
136832,32,512,512,1037.22
105460,32,512,512,798.297
134494,32,512,512,1019.5
546132,128,512,512,3399.77
478771,32,2048,512,934.054
126309,32,512,512,957.662
127433,32,512,512,963.392
124950,32,512,512,946.288
136926,32,512,512,1035.44
512834,128,512,512,3188.48
430911,32,2048,512,846.001
89535,32,512,512,676.404
142150,32,512,512,1076.86
83912,32,512,512,633.703
126151,32,512,512,953.168
526135,128,512,512,3272.37
434134,32,2048,512,846.446
100634,32,512,512,760.445
132334,32,512,512,1002.34
96583,32,512,512,729.864
120956,32,512,512,915.193
527460,128,512,512,3277.15
428269,32,2048,512,835.014
103808,32,512,512,784.913
127274,32,512,512,965.257
102659,32,512,512,775.518
119034,32,512,512,900.968
529427,128,512,512,3293.55
424951,32,2048,512,830.034
117377,32,512,512,816.482
122898,32,512,512,855.86
114955,32,512,512,799.929
118573,32,512,512,824.431
504860,128,512,512,2889.36
400093,32,2048,512,721.46
115234,32,512,512,803.325
120376,32,512,512,838.879
114692,32,512,512,798.941
119087,32,512,512,829.842
7941902,2080,512,512,3887.83
82388,32,512,512,621.201
95040,32,512,512,725.604
95047,32,512,512,726.427
81972,32,512,512,626.274
559163,128,512,512,3478.57
479025,32,2048,512,934.496
123005,32,512,512,930.466
134139,32,512,512,1015.28
117970,32,512,512,892.524
136606,32,512,512,1034.42
108827,32,512,512,822.947
113602,32,512,512,860.311
110167,32,512,512,832.511
103331,32,512,512,781.609
500782,128,512,512,3115
433174,32,2048,512,845.025
83660,32,512,512,632.588
139159,32,512,512,1055.28
79680,32,512,512,603.432
128804,32,512,512,974.429
93269,32,512,512,705.339
116477,32,512,512,883.361
96336,32,512,512,727.74
100708,32,512,512,761.612
513866,128,512,512,3195.18
431100,32,2048,512,841.043
94610,32,512,512,716.061
138919,32,512,512,1054.17
97046,32,512,512,734.216
129913,32,512,512,982.681
91737,32,512,512,693.175
128003,32,512,512,970.381
97528,32,512,512,737.746
111611,32,512,512,845.191
530735,128,512,512,3300.11
446252,32,2048,512,870.739
96734,32,512,512,730.278
139126,32,512,512,1054.94
97673,32,512,512,738.714
132027,32,512,512,998.795
99926,32,512,512,755.705
146522,32,512,512,1111.14
105672,32,512,512,801.109
131348,32,512,512,993.604
560299,128,512,512,3489.57
483219,32,2048,512,942.856
99871,32,512,512,755.523
139835,32,512,512,1060.51
100632,32,512,512,761.449
135476,32,512,512,1026.39
100073,32,512,512,757.512
158983,32,512,512,1205.36
110849,32,512,512,839.946
140232,32,512,512,1061.78
584554,128,512,512,3639.59
515851,32,2048,512,1009.31
72786,32,512,512,550.053
111169,32,512,512,841.154
75465,32,512,512,570.164
108697,32,512,512,822.564
418763,128,512,512,2605.54
331624,32,2048,512,651.497
104724,32,512,512,792.056
104369,32,512,512,791.067
100685,32,512,512,707.249
114837,32,512,512,808.182
384080,128,512,512,2229.71
294467,32,2048,512,534.811
52376,32,512,512,365.789
108226,32,512,512,751.533
49216,32,512,512,344.236
88225,32,512,512,613.675
390912,128,512,512,2245.6
292071,32,2048,512,530.408
68275,32,512,512,475.572
97898,32,512,512,679.732
65237,32,512,512,470.711
82951,32,512,512,596.328
395711,128,512,512,2354.59
291221,32,2048,512,546.48
71474,32,512,512,514.791
99155,32,512,512,713.492
69597,32,512,512,500.811
91595,32,512,512,658.449
386282,128,512,512,2295.39
286061,32,2048,512,536.757
74946,32,512,512,538.961
93347,32,512,512,671.18
73526,32,512,512,555.626
87577,32,512,512,662.43
372892,128,512,512,2316.77
268393,32,2048,512,533.765
83966,32,512,512,634.284
91238,32,512,512,689.818
82765,32,512,512,625.546
85516,32,512,512,646.143
6970877,2080,512,512,3431.51
48820,32,512,512,340.915
61079,32,512,512,469.248
59699,32,512,512,458.427
49720,32,512,512,381.349
457008,128,512,512,2878.16
380232,32,2048,512,749.976
100329,32,512,512,767.693
112503,32,512,512,861.826
94479,32,512,512,722.939
114846,32,512,512,879.489
82527,32,512,512,630.769
86541,32,512,512,661.103
84021,32,512,512,642.516
74658,32,512,512,570.373
371268,128,512,512,2338.52
296938,32,2048,512,589.106
59207,32,512,512,453.536
110975,32,512,512,848.742
55989,32,512,512,428.093
99131,32,512,512,757.693
59373,32,512,512,454.777
88269,32,512,512,673.967
64712,32,512,512,495.114
69763,32,512,512,534.327
383955,128,512,512,2415.59
302682,32,2048,512,600.298
75307,32,512,512,575.271
120987,32,512,512,928.429
74395,32,512,512,568.031
110489,32,512,512,845.073
69106,32,512,512,528.037
107546,32,512,512,823.556
74384,32,512,512,568.109
86780,32,512,512,663.223
406737,128,512,512,2561.34
316678,32,2048,512,568.115
75207,32,512,512,522.77
115311,32,512,512,804.642
77122,32,512,512,588.66
106452,32,512,512,814.177
75019,32,512,512,572.96
125521,32,512,512,961.343
83525,32,512,512,637.979
105434,32,512,512,804.604
445126,128,512,512,2801.97
360576,32,2048,512,711.425
66207,32,512,512,505.787
107436,32,512,512,821.602
69103,32,512,512,527.852
100659,32,512,512,770.758
80509,32,512,512,614.649
140067,32,512,512,1072.97
94610,32,512,512,722.825
117697,32,512,512,899.26
469702,128,512,512,2956.3
393501,32,2048,512,775.843
53044,32,512,512,406.216
91720,32,512,512,700.643
54347,32,512,512,415.578
87767,32,512,512,671.3
319674,128,512,512,2013.24
246891,32,2048,512,510.413
64552,32,512,512,493.372
73664,32,512,512,563.508
61364,32,512,512,471.986
83434,32,512,512,637.491
237924,128,512,512,1557.32
152630,32,2048,512,334.601
32419,32,512,512,269.595
75766,32,512,512,590.359
30510,32,512,512,249.668
57281,32,512,512,438.75
239685,128,512,512,1530.94
155797,32,2048,512,339.506
43886,32,512,512,337.01
73089,32,512,512,574.885
39292,32,512,512,301.73
62094,32,512,512,474.922
241817,128,512,512,1533.4
154531,32,2048,512,337.25
49628,32,512,512,379.445
57036,32,512,512,410.721
48540,32,512,512,336.097
49310,32,512,512,341.658
219154,128,512,512,1257.74
147362,32,2048,512,302.019
33528,32,512,512,240.771
53373,32,512,512,390.387
34631,32,512,512,250.659
44365,32,512,512,307.422
195846,128,512,512,1132.73
120625,32,2048,512,266.156
54241,32,512,512,376.656
71756,32,512,512,497.786
51254,32,512,512,355.141
64594,32,512,512,448.025
5924545,2080,512,512,2866.64
45935,32,512,512,347.661
46296,32,512,512,377.27
52919,32,512,512,406.135
38370,32,512,512,294.243
331367,128,512,512,2084.84
265406,32,2048,512,527.855
65174,32,512,512,501.018
85635,32,512,512,654.202
59884,32,512,512,460.276
89665,32,512,512,685.068
45262,32,512,512,346.775
57303,32,512,512,447.261
48014,32,512,512,368.183
44781,32,512,512,343.267
250381,128,512,512,1580.56
189258,32,2048,512,388.066
40322,32,512,512,306.833
85967,32,512,512,650.269
36932,32,512,512,284.393
74639,32,512,512,567.26
44052,32,512,512,337.416
61540,32,512,512,469.91
47508,32,512,512,364.318
46746,32,512,512,363.049
265383,128,512,512,1665.93
195030,32,2048,512,401.509
42118,32,512,512,312.416
91334,32,512,512,630.846
42774,32,512,512,298.461
79227,32,512,512,544.874
38467,32,512,512,270.09
71031,32,512,512,489.161
44005,32,512,512,310.936
53746,32,512,512,376.302
283233,128,512,512,1606.65
202509,32,2048,512,373.343
46461,32,512,512,325.841
78908,32,512,512,542.807
48194,32,512,512,334.518
72580,32,512,512,551.386
43854,32,512,512,345.505
96524,32,512,512,736.305
51673,32,512,512,397.43
76538,32,512,512,582.528
320489,128,512,512,2008.45
247453,32,2048,512,493.687
40847,32,512,512,316.529
81975,32,512,512,623.058
42541,32,512,512,329.395
75412,32,512,512,573.383
49860,32,512,512,388.606
110313,32,512,512,840.336
61547,32,512,512,468.849
88378,32,512,512,671.204
345592,128,512,512,2165.91
274829,32,2048,512,545.26
25374,32,512,512,196.57
60536,32,512,512,464.736
25890,32,512,512,205.929
57422,32,512,512,437.145
209395,128,512,512,1326.13
151186,32,2048,512,339.716
32695,32,512,512,251.562
42140,32,512,512,332.495
30524,32,512,512,220.915
49135,32,512,512,346.113
126254,128,512,512,784.121
76575,32,2048,512,203.488
17164,32,512,512,145.923
52044,32,512,512,389.444
14299,32,512,512,134.554
37690,32,512,512,260.794
146819,128,512,512,899.376
84761,32,2048,512,205.753
23183,32,512,512,182.208
49133,32,512,512,366.019
21266,32,512,512,164.184
36818,32,512,512,254.829
144374,128,512,512,880.619
87498,32,2048,512,209.86
20567,32,512,512,162.283
39685,32,512,512,317.145
19186,32,512,512,152.709
32050,32,512,512,221.955
133310,128,512,512,810.834
81004,32,2048,512,199.014
25603,32,512,512,188.13
40168,32,512,512,311.729
23381,32,512,512,174.908
32959,32,512,512,228.31
117647,128,512,512,723.767
69633,32,2048,512,179.979
23953,32,512,512,178.294
31670,32,512,512,243.95
22904,32,512,512,172.342
28133,32,512,512,204.526
4045117,2080,512,512,1975.09
34335,32,512,512,237.652
29747,32,512,512,262.767
42332,32,512,512,323.435
23730,32,512,512,187.56
165318,128,512,512,1078.85
114116,32,2048,512,264.751
34464,32,512,512,266.006
60724,32,512,512,464.152
30956,32,512,512,238.856
62144,32,512,512,473.27
27947,32,512,512,213.144
32084,32,512,512,275.74
31500,32,512,512,240.331
26063,32,512,512,199.242
144805,128,512,512,961.681
93516,32,2048,512,241.634
19984,32,512,512,187.002
51570,32,512,512,397.56
18956,32,512,512,172.293
45617,32,512,512,350.201
17384,32,512,512,182.305
30722,32,512,512,261.727
20613,32,512,512,180.897
23618,32,512,512,211.956
150601,128,512,512,1000.47
91018,32,2048,512,234.679
22986,32,512,512,205.756
50560,32,512,512,391.444
23332,32,512,512,208.862
48332,32,512,512,372.531
18710,32,512,512,163.531
48771,32,512,512,341.859
22976,32,512,512,169.493
37207,32,512,512,274.316
158689,128,512,512,935.713
91220,32,2048,512,208.044
25803,32,512,512,185.687
51980,32,512,512,364.298
27000,32,512,512,197.903
50793,32,512,512,353.006
22110,32,512,512,194.014
70194,32,512,512,483.141
27829,32,512,512,211.802
55987,32,512,512,403.149
166966,128,512,512,987.499
100492,32,2048,512,220.309
16560,32,512,512,151.068
39864,32,512,512,290.315
17972,32,512,512,149.394
38720,32,512,512,297.124
24537,32,512,512,198.861
65081,32,512,512,476.55
35051,32,512,512,270.666
54980,32,512,512,430.488
189128,128,512,512,1186.86
109440,32,2048,512,236.422
6244,32,512,512,106.486
26927,32,512,512,230.57
7420,32,512,512,102.132
26093,32,512,512,205.558
53227,128,512,512,471.464
34630,32,2048,512,149.734
13396,32,512,512,131.96
27558,32,512,512,221.378
12282,32,512,512,119.444
32402,32,512,512,252.907
59715,128,512,512,478.894
31978,32,2048,512,165.274
8006,32,512,512,102.442
25723,32,512,512,224.74
7531,32,512,512,100.556
18901,32,512,512,152.99
73174,128,512,512,536.593
37471,32,2048,512,166.958
7276,32,512,512,76.8235
25171,32,512,512,241.957
6459,32,512,512,68.2887
19734,32,512,512,156.636
77994,128,512,512,593.195
38793,32,2048,512,151.937
11015,32,512,512,119.404
24419,32,512,512,190.321
10472,32,512,512,105.514
20582,32,512,512,164.239
70998,128,512,512,514.232
35760,32,2048,512,151.54
8285,32,512,512,130.187
20839,32,512,512,167.487
7826,32,512,512,130.702
17985,32,512,512,143.453
61917,128,512,512,471.534
28848,32,2048,512,121.397
11904,32,512,512,116.897
21574,32,512,512,186.237
11724,32,512,512,111.021
20289,32,512,512,154.182
1938914,2080,512,512,1178.35
13591,32,512,512,94.2477
11834,32,512,512,185.062
18364,32,512,512,140.847
8842,32,512,512,68.8756
107573,128,512,512,761.067
80849,32,2048,512,213.021
16771,32,512,512,142.801
28842,32,512,512,255.754
13807,32,512,512,124.836
31600,32,512,512,241.432
13156,32,512,512,105.796
15612,32,512,512,199.677
15414,32,512,512,119.726
10938,32,512,512,92.0262
48981,128,512,512,451.321
34082,32,2048,512,171.265
7091,32,512,512,107.834
27698,32,512,512,247.213
6302,32,512,512,92.8211
21599,32,512,512,182.433
6119,32,512,512,103.832
11183,32,512,512,160.945
7324,32,512,512,95.4971
7750,32,512,512,109.079
55048,128,512,512,482.762
35955,32,2048,512,167.968
8454,32,512,512,118.946
27387,32,512,512,240.405
8560,32,512,512,114.86
22070,32,512,512,196.986
7508,32,512,512,108.668
18737,32,512,512,198.579
9838,32,512,512,122.785
12906,32,512,512,143.165
63204,128,512,512,535.573
40951,32,2048,512,165.378
10143,32,512,512,119.218
31538,32,512,512,245.661
10640,32,512,512,115.243
26736,32,512,512,210.002
10085,32,512,512,132.242
31635,32,512,512,244.675
12905,32,512,512,137.398
23675,32,512,512,197.828
75648,128,512,512,541.216
51508,32,2048,512,139.519
8793,32,512,512,85.9883
23635,32,512,512,199.837
8673,32,512,512,84.6415
20949,32,512,512,154.291
11498,32,512,512,126.372
50919,32,512,512,360.491
15955,32,512,512,143.961
35619,32,512,512,271.569
90763,128,512,512,596.164
66881,32,2048,512,143.048
2012,32,512,512,46.9874
9731,32,512,512,105.848
2143,32,512,512,43.9154
8160,32,512,512,87.199
53936,128,512,512,415.99
37885,32,2048,512,131.975
4860,32,512,512,49.3708
8693,32,512,512,121.617
4594,32,512,512,46.6503
10765,32,512,512,85.3052
19771,128,512,512,259.129
11460,32,2048,512,113.762
3116,32,512,512,77.5118
17085,32,512,512,216.53
2706,32,512,512,85.4875
11679,32,512,512,93.6525
21492,128,512,512,264.554
12675,32,2048,512,121.008
3128,32,512,512,55.5845
8602,32,512,512,145.821
2649,32,512,512,48.1431
5842,32,512,512,65.0378
21069,128,512,512,248.433
12926,32,2048,512,109.266
3130,32,512,512,63.6988
8456,32,512,512,145.924
2888,32,512,512,59.0948
5920,32,512,512,52.3918
16569,128,512,512,208.696
10555,32,2048,512,104.629
3975,32,512,512,53.3584
9829,32,512,512,153.581
3688,32,512,512,50.9502
6880,32,512,512,59.4582
14652,128,512,512,183.554
9374,32,2048,512,71.1999
2878,32,512,512,53.604
5607,32,512,512,99.448
2627,32,512,512,49.9098
4187,32,512,512,49.4112
1251031,2080,512,512,920.042
7994,32,512,512,57.6068
6230,32,512,512,177.932
10825,32,512,512,76.7459
4266,32,512,512,36.2711
37336,128,512,512,384.964
28863,32,2048,512,135.986
5646,32,512,512,79.8141
17872,32,512,512,191.703
4679,32,512,512,75.331
21603,32,512,512,162.743
5126,32,512,512,41.8706
5757,32,512,512,146.428
6474,32,512,512,49.3987
3865,32,512,512,38.0228
18332,128,512,512,257.914
14699,32,2048,512,128.241
3668,32,512,512,70.2931
11791,32,512,512,147.251
3797,32,512,512,79.679
10070,32,512,512,100.172
3401,32,512,512,58.1461
5162,32,512,512,111.385
4111,32,512,512,61.3783
3691,32,512,512,66.0841
13036,128,512,512,244.174
9863,32,2048,512,119.703
4359,32,512,512,89.2392
13924,32,512,512,155.221
4174,32,512,512,92.9497
11995,32,512,512,135.56
3302,32,512,512,84.7345
7543,32,512,512,128.735
4222,32,512,512,80.6876
6012,32,512,512,96.8564
12635,128,512,512,228.132
9668,32,2048,512,116.978
4405,32,512,512,72.7262
10699,32,512,512,131.584
4559,32,512,512,70.9241
9516,32,512,512,118.787
4352,32,512,512,96.9858
15753,32,512,512,166.635
5559,32,512,512,93.4025
12052,32,512,512,130.521
14538,128,512,512,259.055
11200,32,2048,512,105.116
2258,32,512,512,55.451
8183,32,512,512,134.592
2408,32,512,512,51.4891
6857,32,512,512,84.4478
4500,32,512,512,95.7919
23566,32,512,512,204.708
5989,32,512,512,91.4893
17053,32,512,512,156.778
17556,128,512,512,264.981
14256,32,2048,512,67.4486
742,32,512,512,35.6747
2728,32,512,512,81.7432
806,32,512,512,40.8127
2370,32,512,512,50.657
21989,128,512,512,281.978
16969,32,2048,512,119.02
1040,32,512,512,43.8929
6990,32,512,512,117.228
971,32,512,512,37.3385
10210,32,512,512,99.2075
4276,128,512,512,112.17
3145,32,2048,512,78.8078
1083,32,512,512,48.334
7508,32,512,512,147.035
989,32,512,512,50.0783
5246,32,512,512,58.3356
3167,128,512,512,97.4921
2309,32,2048,512,74.4021
1566,32,512,512,39.8597
4323,32,512,512,96.7465
1368,32,512,512,42.5741
3317,32,512,512,40.662
2099,128,512,512,68.2484
