128761,512,512,512,329.797
132877,512,512,512,386.421
142349,512,512,512,401.125
122501,512,512,512,426.498
657561,2048,512,512,454.899
587093,512,2048,512,540.253
158760,512,512,512,469.561
161312,512,512,512,508.747
154701,512,512,512,505.471
163812,512,512,512,512.721
138452,512,512,512,499.58
140197,512,512,512,498.914
139415,512,512,512,499.809
130440,512,512,512,497.106
615379,2048,512,512,507.274
552458,512,2048,512,546.849
122396,512,512,512,456.893
163814,512,512,512,477.209
119017,512,512,512,487.088
156550,512,512,512,506.7
130692,512,512,512,496.597
144385,512,512,512,501.966
131820,512,512,512,496.166
133155,512,512,512,495.065
629035,2048,512,512,510.758
550086,512,2048,512,560.951
129969,512,512,512,456.474
164324,512,512,512,476.513
131426,512,512,512,459.331
157607,512,512,512,507.287
132401,512,512,512,491.879
158040,512,512,512,509.603
136023,512,512,512,496.454
146596,512,512,512,503.424
640824,2048,512,512,510.949
560424,512,2048,512,549.725
133334,512,512,512,462.747
165516,512,512,512,511.69
134172,512,512,512,494.218
161231,512,512,512,512.11
128782,512,512,512,493.645
171580,512,512,512,517.213
135490,512,512,512,495.836
157572,512,512,512,509.884
655737,2048,512,512,512.63
588044,512,2048,512,556.373
125661,512,512,512,463.389
154825,512,512,512,479.391
127452,512,512,512,490.868
153730,512,512,512,507.062
129316,512,512,512,493.129
176891,512,512,512,519.847
141501,512,512,512,499.806
161782,512,512,512,512.499
673253,2048,512,512,513.259
611291,512,2048,512,558.136
102691,512,512,512,447.865
136832,512,512,512,457.212
105460,512,512,512,485.774
134494,512,512,512,492.714
546132,2048,512,512,505.712
478771,512,2048,512,558.376
126309,512,512,512,451.732
127433,512,512,512,450.77
124950,512,512,512,454.511
136926,512,512,512,496.952
512834,2048,512,512,502.181
430911,512,2048,512,555.11
89535,512,512,512,447.707
142150,512,512,512,466.864
83912,512,512,512,480.697
126151,512,512,512,494.778
526135,2048,512,512,502.998
434134,512,2048,512,555.314
100634,512,512,512,446.826
132334,512,512,512,451.993
96583,512,512,512,445.038
120956,512,512,512,492.572
527460,2048,512,512,503.152
428269,512,2048,512,540.532
103808,512,512,512,450.23
127274,512,512,512,462.696
102659,512,512,512,484.612
119034,512,512,512,489.806
529427,2048,512,512,503.607
424951,512,2048,512,543.979
117377,512,512,512,453.319
122898,512,512,512,455.828
114955,512,512,512,455.132
118573,512,512,512,489.936
504860,2048,512,512,504.778
400093,512,2048,512,541.01
115234,512,512,512,456.016
120376,512,512,512,465.14
114692,512,512,512,487.185
119087,512,512,512,489.757
7941902,33288,512,512,495.518
82388,512,512,512,465.256
95040,512,512,512,467.312
95047,512,512,512,471.905
81972,512,512,512,468.371
559163,2048,512,512,502.053
479025,512,2048,512,546.988
123005,512,512,512,458.401
134139,512,512,512,476.112
117970,512,512,512,490.332
136606,512,512,512,500.087
108827,512,512,512,491.833
113602,512,512,512,489.232
110167,512,512,512,492.993
103331,512,512,512,489.123
500782,2048,512,512,504.392
433174,512,2048,512,536.241
83660,512,512,512,451.21
139159,512,512,512,471.605
79680,512,512,512,460.393
128804,512,512,512,493.199
93269,512,512,512,480.546
116477,512,512,512,489.527
96336,512,512,512,483.556
100708,512,512,512,485.871
513866,2048,512,512,501.437
431100,512,2048,512,552.068
94610,512,512,512,442.265
138919,512,512,512,454.918
97046,512,512,512,447.005
129913,512,512,512,475.52
91737,512,512,512,480.31
128003,512,512,512,490.675
97528,512,512,512,485.333
111611,512,512,512,488.006
530735,2048,512,512,501.238
446252,512,2048,512,553.187
96734,512,512,512,441.555
139126,512,512,512,496.571
97673,512,512,512,484.941
132027,512,512,512,494.791
99926,512,512,512,485.503
146522,512,512,512,502.998
105672,512,512,512,488.253
131348,512,512,512,493.019
560299,2048,512,512,502.577
483219,512,2048,512,558.718
99871,512,512,512,442.568
139835,512,512,512,497.782
100632,512,512,512,485.571
135476,512,512,512,495.78
100073,512,512,512,485.687
158983,512,512,512,509.982
110849,512,512,512,487.275
140232,512,512,512,499.398
584554,2048,512,512,505.785
515851,512,2048,512,555.314
72786,512,512,512,437.825
111169,512,512,512,484.691
75465,512,512,512,477.433
108697,512,512,512,487.234
418763,2048,512,512,504.129
331624,512,2048,512,547.47
104724,512,512,512,461.364
104369,512,512,512,484.533
100685,512,512,512,485.966
114837,512,512,512,489.13
384080,2048,512,512,504.741
294467,512,2048,512,536.913
52376,512,512,512,426.025
108226,512,512,512,459.07
49216,512,512,512,448.86
88225,512,512,512,478.486
390912,2048,512,512,502.924
292071,512,2048,512,525.992
68275,512,512,512,439.53
97898,512,512,512,453.621
65237,512,512,512,440.638
82951,512,512,512,476.962
395711,2048,512,512,505.18
291221,512,2048,512,511.25
71474,512,512,512,450.316
99155,512,512,512,461.694
69597,512,512,512,448.755
91595,512,512,512,458.666
386282,2048,512,512,503.564
286061,512,2048,512,517.315
74946,512,512,512,444.658
93347,512,512,512,485.457
73526,512,512,512,476.938
87577,512,512,512,481.438
372892,2048,512,512,505.544
268393,512,2048,512,531.283
83966,512,512,512,455.498
91238,512,512,512,458.847
82765,512,512,512,481.459
85516,512,512,512,481.516
6970877,33288,512,512,490.679
48820,512,512,512,446.559
61079,512,512,512,465.05
59699,512,512,512,467.055
49720,512,512,512,447.541
457008,2048,512,512,502.116
380232,512,2048,512,550.027
100329,512,512,512,458.266
112503,512,512,512,488.698
94479,512,512,512,483.66
114846,512,512,512,490.658
82527,512,512,512,483.017
86541,512,512,512,484.002
84021,512,512,512,485.498
74658,512,512,512,478.956
371268,2048,512,512,506.162
296938,512,2048,512,536.448
59207,512,512,512,432.405
110975,512,512,512,480.58
55989,512,512,512,456.379
99131,512,512,512,479.54
59373,512,512,512,461.017
88269,512,512,512,480.036
64712,512,512,512,464.269
69763,512,512,512,472.687
383955,2048,512,512,505.259
302682,512,2048,512,538.38
75307,512,512,512,441.714
120987,512,512,512,455.886
74395,512,512,512,474.667
110489,512,512,512,486.896
69106,512,512,512,472.842
107546,512,512,512,486.915
74384,512,512,512,475.877
86780,512,512,512,481.653
406737,2048,512,512,503.775
316678,512,2048,512,543.027
75207,512,512,512,457.764
115311,512,512,512,470.477
77122,512,512,512,476.017
106452,512,512,512,484.644
75019,512,512,512,476.586
125521,512,512,512,491.665
83525,512,512,512,481.421
105434,512,512,512,488.642
445126,2048,512,512,503.225
360576,512,2048,512,548.101
66207,512,512,512,435.88
107436,512,512,512,484.984
69103,512,512,512,472.809
100659,512,512,512,484.985
80509,512,512,512,480.704
140067,512,512,512,498.472
94610,512,512,512,484.331
117697,512,512,512,489.794
469702,2048,512,512,502.089
393501,512,2048,512,535.605
53044,512,512,512,419.53
91720,512,512,512,440.829
54347,512,512,512,423.74
87767,512,512,512,444.037
319674,2048,512,512,492.488
246891,512,2048,512,519.241
64552,512,512,512,446.61
73664,512,512,512,453.708
61364,512,512,512,464.325
